DLBA Sale ID,Address,Sale Closed Date,Final Sale Price,Program,Block Range,Council District,Neighborhood,Zip Code,Street Number,Street Prefix,Street Name,Street Type,Parcel ID,Address ID,Longitude,Latitude,ObjectId,x,y
A-333254,6369 Clifton,2022-03-18,15200,Own It Now,6300-6499 Clifton St,6,Midwest,48210,6369,,CLIFTON,St,18004395.,183411,-83.1346268582138,42.3485189959058,11009,-9254504.32914516,5213329.71463479
A-301838,14825 Cloverlawn,2021-07-30,5000,Own It Now,14800-14999 Cloverlawn St,2,Chalfonte,48238,14825,,CLOVERLAWN,St,16031359.,84859,-83.1525734826341,42.3984327257171,11010,-9256502.13823709,5220850.85229431
A-272584,12409 Northlawn,2020-12-03,1000,Own It Now,12300-12599 Northlawn St,7,Littlefield Community,48204,12409,,NORTHLAWN,St,16032507.,212616,-83.1531178500095,42.380617200157,11011,-9256562.73693612,5218165.67398501
A-314888,6384 Ironwood,2021-09-14,1000,Demo Pull Sale,6300-6498 Ironwood St,6,Midwest,48210,6384,,IRONWOOD,St,16011713.,187258,-83.1209067000166,42.3510475501597,11012,-9252977.00812105,5213710.58044558
A-231941,17201 Oakfield,2019-05-29,2500,Own It Now,17100-17298 Oakfield St,2,College Park,48235,17201,,OAKFIELD,St,22069656.,79972,-83.2148615439616,42.4171616675704,11013,-9263436.01350657,5223674.52396396
A-175699,2950 Edsel,2018-11-08,1000,Own It Now,2900-3099 S Edsel St,6,Boynton,48217,2950,,EDSEL,St,20014696.,941,-83.1615471187709,42.267456610778,11014,-9257501.0788424,5201127.72575194
A-190593,6721 Scotten,2019-01-08,4000,Own It Now,6700-7299 Scotten St,5,Midwest,48210,6721,,SCOTTEN,St,14009817.,188544,-83.1127398549488,42.3542105261374,11015,-9252067.87908672,5214187.0281832
A-182060,2255 Clairmount,2019-01-29,1000,Own It Now,2200-2399 Clairmount St,5,Virginia Park Community,48206,2255,,CLAIRMOUNT,St,10002367.,59910,-83.1037795597543,42.374497489739,11016,-9251070.4235883,5217243.47938456
A-271117,9501 Greensboro,2020-09-21,1400,Demo Pull Sale,9400-9699 Greensboro St,4,Outer Drive-Hayes,48224,9501,,GREENSBORO,St,21065376.,298509,-82.9574086744501,42.4102294638816,11017,-9234776.49116929,5222629.29098024
A-106095,2255 Clairmount,2016-11-30,1000,Own It Now,2200-2399 Clairmount St,5,Virginia Park Community,48206,2255,,CLAIRMOUNT,St,10002367.,59910,-83.1037795597543,42.374497489739,11018,-9251070.4235883,5217243.47938456
A-273112,2460 Pasadena,2021-03-02,2000,Own It Now,2400-2599 Pasadena St,5,Oakman Blvd Community,48238,2460,,PASADENA,St,10004425.,33952,-83.1219700027144,42.3961544992458,11019,-9253095.37443592,5220507.43264677
A-176575,7593 Doyle,2018-08-22,1000,Own It Now,7500-7999 Doyle St,3,Airport Sub,48234,7593,,DOYLE,St,15003202.,300670,-83.0248465999883,42.4173654499154,11020,-9242283.64670035,5223705.25187624
A-182298,1401 Annabelle,2019-01-22,1000,Own It Now,1400-1599 S Annabelle St,6,Boynton,48217,1401,,ANNABELLE,St,20012871.048,2699,-83.147679515076,42.277739348556,11021,-9255957.34426056,5202674.67443593
A-333609,3295 Monterey,2022-05-25,10000,Own It Now - Bundled Property,3200-3699 Monterey St,5,Dexter-Linwood,48206,3295,,MONTEREY,St,12003686.001,51378,-83.1237488408653,42.3824457224432,11022,-9253293.39379309,5218441.23606047
A-234911,12668 Kentucky,2019-09-20,1000,Own It Now,12600-13099 Kentucky St,7,Littlefield Community,48238,12668,,KENTUCKY,St,16036340.,213493,-83.1575544804084,42.3818070428667,11023,-9257056.62037297,5218344.98482056
A-014786,10150 Monica,2015-05-11,1300,Own It Now,10000-11599 Monica St,7,Oakman Blvd Community,48204,10150,,MONICA,St,16020982.,73630,-83.1411956031066,42.3719477020573,11024,-9255235.55848178,5216859.27196738
A-240898,19719 Faust,2019-08-08,1000,Own It Now,19700-19899 Faust Ave,1,O'Hair Park,48219,19719,,FAUST,Ave,22078940.,100786,-83.224706021083,42.4356752896103,11025,-9264531.89568685,5226466.56187163
A-266494,7824 American,2020-12-07,1500,Own It Now,7700-7999 American St,6,Midwest,48210,7824,,AMERICAN,St,18013630.,187283,-83.1438863880655,42.3513419242603,11026,-9255535.09529324,5213754.92181099
A-272544,19627 Russell,2020-09-29,2600,Own It Now,19600-19899 Russell St,3,Nolan,48203,19627,,RUSSELL,St,09020900.,282558,-83.0910612847413,42.4379386770372,11027,-9249654.63169009,5226807.959731
A-353290,8620 Roselawn,2023-02-07,2100,Demo Pull Sale,8500-8799 Roselawn St,6,Barton-McFarland,48204,8620,,ROSELAWN,St,18014142.,198061,-83.1497285674369,42.3584771083201,11028,-9256185.44372598,5214829.75313661
A-300534,4024 W Philadelphia,2021-05-13,3100,Own It Now,4000-4299 W Philadelphia St,5,Petoskey-Otsego,48204,4024,W,PHILADELPHIA,St,14002966.,82462,-83.1168144145805,42.3638097618878,11029,-9252521.45699012,5215633.13419701
A-131404,5627 Cabot,2017-01-24,15200,Own It Now,5600-5899 Cabot St,6,Claytown,48210,5627,,CABOT,St,20007913.,164586,-83.1513760784186,42.3317661624596,11030,-9256368.84380954,5210806.69059127
A-233386,15025 Ardmore,2019-05-03,1100,Own It Now,15000-15299 Ardmore St,1,Bethune Community,48227,15025,,ARDMORE,St,22035248.,144395,-83.1847087500151,42.4001667001451,11031,-9260079.41983845,5221112.23979541
A-335250,12325 Wisconsin,2022-04-27,8300,Own It Now,12300-12599 Wisconsin St,7,Littlefield Community,48204,12325,,WISCONSIN,St,16035369.,210783,-83.1560739447138,42.3794363234585,11032,-9256891.80789335,5217987.71769849
A-410857,961 E Savannah,2024-08-15,2100,Demo Pull Sale,900-999 E Savannah St,3,Hawthorne Park,48203,961,E,SAVANNAH,St,09006975-7,277074,-83.0930258996693,42.4259425802812,11033,-9249873.33162348,5224998.66993376
A-304694,20272 Southfield,2021-06-28,5700,Demo Pull Sale,,2,Greenfield,48235,20272,,SOUTHFIELD,,22073793-4,,-83.2192295000139,42.4418742001378,11034,-9263922.25215012,5227401.60340205
A-277534,1636 Leslie,2021-05-04,1000,Own It Now,1600-1899 Leslie St,5,Dexter-Linwood,48238,1636,,LESLIE,St,06003602.,41283,-83.1092582775111,42.3934408300557,11035,-9251680.31165919,5220098.39067302
A-345910,19341 Moross,2022-12-16,8240,Own It Now,19300-19599 Moross Rd,4,Moross-Morang,48224,19341,,MOROSS,Rd,21079287-9,305305,-82.943641391901,42.431164854365,11036,-9233243.92428631,5225786.26750278
A-277796,2675 Burlingame,2021-01-12,3200,Own It Now,2600-2899 Burlingame St,5,Dexter-Linwood,48206,2675,,BURLINGAME,St,10003168-9,50910,-83.1156696343432,42.3813299484458,11037,-9252394.02063703,5218273.08566606
A-242595,12060 Kentucky,2019-09-17,2000,Own It Now,12000-12299 Kentucky St,7,Littlefield Community,48204,12060,,KENTUCKY,St,16036302.,209130,-83.1574041500099,42.3772169501335,11038,-9257039.88566955,5217653.27063673
A-302219,4016 W Philadelphia,2021-06-16,1000,Own It Now,4000-4299 W Philadelphia St,5,Petoskey-Otsego,48204,4016,W,PHILADELPHIA,St,14002967.,82478,-83.1166984850291,42.3638527380706,11039,-9252508.5517715,5215639.60897132
A-229819,2961 Vicksburg,2019-05-28,1500,Own It Now,2900-3199 Vicksburg St,5,Wildemere Park,48206,2961,,VICKSBURG,St,12001693.,85692,-83.1074356019543,42.3641017663453,11040,-9251477.41234433,5215677.1275576
A-362374,20185 Coventry,2023-05-05,2100,Demo Pull Sale,20100-20399 Coventry St,3,Nolan,48203,20185,,COVENTRY,St,09024256.,278588,-83.1019715449147,42.443417559414,11041,-9250869.15629702,5227634.41756719
A-323283,19649 Dwyer,2021-11-04,7000,Own It Now,19600-19755 Dwyer St,3,Farwell,48234,19649,,DWYER,St,13011924.,299515,-83.042002750018,42.4392422002337,11042,-9244193.46058562,5227004.58214276
A-105825,5511 Manistique,2016-08-18,1000,Own It Now,5500-5699 Manistique St,4,Chandler Park-Chalmers,48224,5511,,MANISTIQUE,St,21061457.,312413,-82.9583892821436,42.4000038877576,11043,-9234885.65191839,5221087.69637931
A-284856,5038 Seminole,2021-02-03,1000,Demo Pull Sale,5000-5299 Seminole St,5,Pingree Park,48213,5038,,SEMINOLE,St,17007737.,18505,-83.0097740081098,42.3777638090629,11044,-9240605.7734475,5217735.67810032
A-275204,5570 Linsdale,2020-12-09,1100,Own It Now,5500-5799 Linsdale St,6,Midwest,48204,5570,,LINSDALE,St,16003430.,198750,-83.132064749775,42.3586276499759,11045,-9254219.11653841,5214852.43177613
A-057788,5800 Lakewood,2016-06-17,1000,Own It Now,5722-5899 Lakewood St,4,Chandler Park-Chalmers,48213,5800,,LAKEWOOD,St,21054710.,313518,-82.9637803093807,42.401393289248,11046,-9235485.77832527,5221297.14599654
A-168958,4837 Spokane,2018-08-03,2500,Own It Now,4500-4999 Spokane St,6,Midwest,48204,4837,,SPOKANE,St,14002376.,204237,-83.1220910890656,42.3599373893237,11047,-9253108.85370688,5215049.74229134
A-363316,3820 Garland,2023-04-18,5200,Demo Pull Sale,3700-4399 Garland St,4,West End,48214,3820,,GARLAND,St,21037817.,300026,-82.988412965727,42.376715573821,11048,-9238227.87308663,5217577.71768666
A-268995,15855 Chatham,2020-08-06,1000,Own It Now,15800-16099 Chatham St,1,Brightmoor,48223,15855,,CHATHAM,St,22117146.,131485,-83.2636992740325,42.4064700986295,11049,-9268872.60474956,5222062.50473942
A-145560,1685 Bassett,2017-12-11,1000,Own It Now,1606-1799 S Bassett St,6,Boynton,48217,1685,,BASSETT,St,20011134-5,2270,-83.1457494228532,42.2734910375037,11050,-9255742.48737714,5202035.52230117
A-145581,8867 American,2018-03-07,1100,Own It Now,8800-8999 American St,6,Midwest,48204,8867,,AMERICAN,St,16024384.,204232,-83.1442571000168,42.3602495501929,11051,-9255576.36275889,5215096.76952386
A-376893,5921 Iroquois,2023-08-16,3000,Own It Now,5900-6099 Iroquois St,5,Gratiot Town/Kettering,48213,5921,,IROQUOIS,St,17007333.,38518,-83.0144294556076,42.3849813024331,11052,-9241124.01549237,5218823.36646897
A-256931,15772 Chatham,2020-07-01,1100,Own It Now,15700-15799 Chatham St,1,Brightmoor,48223,15772,,CHATHAM,St,22116970.,131550,-83.2629090500089,42.4054570502704,11053,-9268784.63741364,5221909.77682079
A-409616,13429 Chelsea,2024-10-03,2500,Demo Pull Sale,13300-14199 Chelsea Ave,4,Outer Drive-Hayes,48213,13429,,CHELSEA,Ave,21008250.,234888,-82.9726215738156,42.4113415226676,11054,-9236469.98338014,5222796.958672
A-299460,3271 Gladstone,2021-04-21,5000,Own It Now,3200-3699 Gladstone St,5,Jamison,48206,3271,,GLADSTONE,St,12002351.,56617,-83.1137570154113,42.3679838075922,11055,-9252181.10887146,5216262.01491016
A-305028,17415 Mackay,2021-06-22,1100,Own It Now,17400-17799 Mackay St,3,Cadillac Heights,48212,17415,,MACKAY,St,09013352.,543815,-83.0765582719979,42.4212528205065,11056,-9248040.16369653,5224291.43945466
A-270830,18030 Joann,2020-07-16,1000,Own It Now,18000-18399 Joann St,3,Franklin,48205,18030,,JOANN,St,21030595.,221890,-82.9893673933664,42.4280873279021,11057,-9238334.11948545,5225322.12223046
A-232526,19191 Rowe,2019-06-06,1000,Own It Now,19100-19299 Rowe St,3,Pulaski,48205,19191,,ROWE,St,21035993.,213712,-83.003829699697,42.4358259610383,11058,-9239944.05606186,5226489.2880012
A-224692,13275 Freeland,2019-03-29,1300,Own It Now,13200-13899 Freeland St,1,Schoolcraft Southfield,48227,13275,,FREELAND,St,22036358.,136655,-83.1852082500167,42.3852546001825,11059,-9260135.02392428,5218864.55535565
A-131317,5224 Eastlawn,2017-02-01,1300,Own It Now,5200-5499 Eastlawn St,4,Chandler Park,48213,5224,,EASTLAWN,St,21053061.,309892,-82.9630567167905,42.3964766354096,11060,-9235405.2283666,5220555.9906655
A-145567,2990 Beatrice,2018-01-04,1100,Own It Now,2900-3099 S Beatrice St,6,Boynton,48217,2990,,BEATRICE,St,20012775.,347172,-83.1577867841752,42.2650368304759,11061,-9257082.48030999,5200763.72747871
A-143385,7540 Dexter,2017-08-22,3200,Own It Now,7500-7599 Dexter Ave,5,Wildemere Park,48206,7540,,DEXTER,Ave,12010372.,71174,-83.110120967041,42.3596058497548,11062,-9251776.34581838,5214999.79590129
A-407352,11738 Promenade,2024-09-05,2000,Demo Pull Sale,11700-11999 Promenade Ave,4,Wade,48213,11738,,PROMENADE,Ave,21008908.,234143,-82.9918622070684,42.4063222267503,11063,-9238611.84087638,5222040.211312
A-263631,13361 Maiden,2020-07-10,2500,Own It Now,13300-14199 Maiden St,4,Outer Drive-Hayes,48213,13361,,MAIDEN,St,21006718.,235185,-82.9714634377832,42.4073562137854,11064,-9236341.06026674,5222196.09813678
A-296266,9903 Beaconsfield,2021-04-23,4000,Own It Now,9900-10099 Beaconsfield St,4,Outer Drive-Hayes,48224,9903,,BEACONSFIELD,St,21066171.,297007,-82.9555248686233,42.4110702466742,11065,-9234566.78686388,5222756.05748488
A-343671,6213 Rosa Parks Blvd,2022-07-29,6100,Own It Now,6120-6499 Rosa Parks Blvd,5,Elijah McCoy,48208,6213,,ROSA PARKS BLVD,Blvd,08008008.,81391,-83.0900678384526,42.361823721302,11066,-9249544.0417551,5215333.92295752
A-427891,17845 Lumpkin,2025-03-20,6000,Own It Now,17800-17999 Lumpkin St,3,Cadillac Heights,48212,17845,,LUMPKIN,,09015456-7,279795,-83.080751143142,42.4239707172217,11067,-9248506.91197725,5224701.30035593
A-345578,17911 Maine,2022-09-02,1500,Own It Now,17800-17999 Maine St,3,Cadillac Heights,48212,17911,,MAINE,,09012658-9,279094,-83.0757090446036,42.4249939057189,11068,-9247945.62813543,5224855.60256665
A-182053,20001 Avon,2018-11-29,1000,Own It Now,20000-20199 Avon Ave,1,O'Hair Park,48219,20001,,AVON,Ave,22081627.,116719,-83.2273791429088,42.4389050239719,11069,-9264829.46624732,5226953.72234896
A-245737,2948 Taylor,2020-06-05,1000,Own It Now,2900-3199 Taylor St,5,Jamison,48206,2948,,TAYLOR,St,12002569.,58256,-83.1117542964673,42.3709640131744,11070,-9251958.1672184,5216711.05180906
A-283351,6425 Van Court,2021-03-10,1000,Demo Pull Sale,6300-6499 Vancourt St,6,Midwest,48210,6425,,VAN COURT,St,16012223.,,-83.124062576126,42.350903325707,11071,-9253328.31864255,5213688.85609267
A-415199,12517 Waltham,2024-12-20,1800,Demo Pull Sale,12400-12599 Waltham St,4,Gratiot-Findlay,48205,12517,,WALTHAM,St,21032988.,230526,-82.9919086502071,42.4213576000556,11072,-9238617.01090293,5224307.23996145
A-341236,18500 Keystone,2022-07-12,2200,Own It Now,18400-18599 Keystone St,3,Krainz Woods,48234,18500,,KEYSTONE,St,13016161.,297324,-83.0508145244366,42.4294149194575,11073,-9245174.38282689,5225522.34365832
A-106069,6111 Tarnow,2017-02-09,2100,Own It Now,6000-6299 Tarnow St,6,Claytown,48210,6111,,TARNOW,St,18012484.,172653,-83.1423709226941,42.3415550676649,11074,-9255366.39445979,5212280.84572954
A-110972,2666 Vicksburg,2017-02-07,1000,Own It Now,2600-2899 Vicksburg St,5,Wildemere Park,48206,2666,,VICKSBURG,St,10001539.,54937,-83.1050037031148,42.3655408347624,11075,-9251206.69460386,5215893.94043969
A-248051,3285 Gladstone,2019-10-15,1000,Own It Now,3200-3699 Gladstone St,5,Jamison,48206,3285,,GLADSTONE,St,12002353.,56551,-83.1139815601752,42.3678997702287,11076,-9252206.10508023,5216249.35304653
A-364383,6277 Holcomb,2023-06-30,2100,Own It Now,6228-6381 Holcomb Ave,5,Airport Sub,48213,6277,,HOLCOMB,Ave,19008525.,226403,-83.0112880738989,42.3909823071108,11077,-9240774.31848017,5219727.82316072
A-304752,7723 E Canfield,2021-07-09,1000,Own It Now,7700-7799 E Canfield St,5,Gratiot-Grand,48214,7723,E,CANFIELD,St,17000478.,1341,-83.0116489546587,42.3713846072419,11078,-9240814.49154258,5216774.42574865
A-308680,9330 Sussex,2021-08-19,1700,Own It Now,9300-9499 Sussex,7,We Care Community,48228,9330,,SUSSEX,,22045959.,199319,-83.1937020717652,42.3637061803781,11079,-9261080.55183621,5215617.52866687
A-275527,13040 Elmdale,2021-02-16,1100,Own It Now,13000-13299 Elmdale St,4,Outer Drive-Hayes,48213,13040,,ELMDALE,St,21007169.,235250,-82.9753467856051,42.4074108276488,11080,-9236773.35256885,5222204.33194953
A-106675,571 Westminster,2016-08-31,1400,Own It Now,500-899 Westminster St,5,North End,48202,571,,WESTMINSTER,St,03002642.,346353,-83.0762487774667,42.3882747319863,11081,-9248005.71092291,5219319.73338034
A-257551,11457 Flanders,2020-03-04,1000,Own It Now,11400-11699 Flanders St,4,Gratiot-Findlay,48205,11457,,FLANDERS,St,21011450-62,237190,-82.9996095238114,42.4103410744957,11082,-9239474.26823123,5222646.11863814
A-376622,15760 Chatham,2023-07-24,1100,Own It Now,15700-15799 Chatham St,1,Brightmoor,48223,15760,,CHATHAM,St,22116968.,131549,-83.2628993748381,42.40523764847,11083,-9268783.56037856,5221876.69996828
A-344726,18640 Goulburn,2022-08-18,1000,Own It Now,18600-18899 Goulburn St,3,Von Steuben,48205,18640,,GOULBURN,St,21032114.,222689,-82.9931754689785,42.4317379311009,11084,-9238758.0325235,5225872.70009949
A-286494,2736 Montgomery,2021-02-23,5000,Demo Pull Sale,2600-2899 Montgomery St,5,Wildemere Park,48206,2736,,MONTGOMERY,St,10001494.,85724,-83.1057013465285,42.3643830141892,11085,-9251284.35591342,5215719.50052125
A-336465,4046 W Euclid,2022-06-30,4700,Own It Now,4000-4299 W Euclid St,5,Petoskey-Otsego,48204,4046,W,EUCLID,St,14002868.,81979,-83.1166856260442,42.3629795756015,11086,-9252507.12031584,5215508.05953619
A-159694,15118 Prest,2018-09-25,2700,Own It Now,15000-15299 Prest St,1,Hubbell-Lyndon,48227,15118,,PREST,St,22048623-5,143194,-83.1971548293122,42.4010853281416,11087,-9261464.91104817,5221250.7210487
A-297874,5886 Hazlett,2021-04-13,3100,Own It Now,5800-5999 Hazlett St,6,Midwest,48210,5886,,HAZLETT,St,16013418.,176165,-83.122258159153,42.3457607365767,11088,-9253127.45186394,5212914.2667565
A-397808,15422 Bramell,2024-03-05,1000,Demo Pull Sale,15400-15699 Bramell St,1,Brightmoor,48223,15422,,BRAMELL,St,22117640.,131706,-83.26407760001,42.4024481502764,11089,-9268914.71980472,5221456.16737638
A-224658,13910 Cherrylawn,2019-03-28,1200,Own It Now,13657-14099 Cherrylawn St,7,Davison-Schoolcraft,48238,13910,,CHERRYLAWN,St,16032696.,537538,-83.1537908500126,42.3888543001406,11090,-9256637.65495378,5219407.08528041
A-262825,9964 Montrose,2020-03-03,3000,Own It Now,9900-11299 Montrose St,7,Joy Community,48227,9964,,MONTROSE,St,22052931.,207229,-83.1994627605121,42.3687955249963,11091,-9261721.82877414,5216384.31679988
A-245750,8266 Badger,2019-11-12,3000,Own It Now,8200-8319 Badger St,3,Airport Sub,48213,8266,,BADGER,St,17001460.,289403,-83.0184275433215,42.3938828106396,11092,-9241569.08058082,5220165.01092986
A-255480,9367 Ward,2020-01-29,1000,Own It Now,9300-9499 Ward St,7,Barton-McFarland,48228,9367,,WARD,St,22025454.,201163,-83.1731191789291,42.3647011247151,11093,-9258789.27468664,5215767.42746661
A-336052,13326 Filbert,2022-05-24,1500,Own It Now,13101-13381 Filbert St,4,Eden Gardens,48205,13326,,FILBERT,St,21012651.,238142,-82.9801131862017,42.4197959249455,11094,-9237303.94585618,5224071.74580514
A-334940,7594 Stockton,2022-06-01,1000,Own It Now,7500-7999 Stockton St,3,Grant,48234,7594,,STOCKTON,St,15004508.,264086,-83.025495275717,42.4284491583065,11095,-9242355.85695216,5225376.69145534
A-305033,8218 Burnette,2021-07-08,1000,Own It Now,8100-8299 Burnette St,6,Midwest,48204,8218,,BURNETTE,St,16022227.,189869,-83.1406451666353,42.3553098266635,11096,-9255174.28417408,5214352.62444844
A-271775,15874 Beaverland,2021-06-09,1600,Own It Now,15800-16099 Beaverland St,1,Brightmoor,48223,15874,,BEAVERLAND,St,22118396.,131445,-83.2654360500119,42.4067393002223,11097,-9269065.9417672,5222103.0901851
A-255453,19630 Bloom,2020-07-23,1000,Own It Now,19600-19799 Bloom St,3,Farwell,48234,19630,,BLOOM,St,13015267.,290630,-83.0490276660707,42.4388545989222,11098,-9244975.47066348,5226946.11623908
A-293906,5435 Sheridan,2021-06-24,1000,Own It Now,5400-5499 Sheridan St,5,Gratiot Town/Kettering,48213,5435,,SHERIDAN,St,17013182.,18619,-83.0195238648313,42.3778994705826,11099,-9241691.12253305,5217756.12136621
A-414900,5435 Sheridan,2024-09-23,2500,Own It Now,5400-5499 Sheridan St,5,Gratiot Town/Kettering,48213,5435,,SHERIDAN,St,17013182.,18619,-83.0195238648313,42.3778994705826,11100,-9241691.12253305,5217756.12136621
A-274911,18874 Greeley,2021-01-15,1000,Own It Now,18800-19099 Greeley St,3,Hawthorne Park,48203,18874,,GREELEY,St,09019255.,278197,-83.0873354012661,42.4314160386688,11101,-9249239.86823887,5225824.15153212
A-270188,19976 Bradford,2020-07-22,1200,Own It Now,19900-19999 Bradford St,3,Conner Creek,48205,19976,,BRADFORD,St,21035114.,162389,-83.001013503407,42.4434974468804,11102,-9239630.55852489,5227646.46866574
A-272527,17196 Waltham,2020-08-17,1500,Own It Now,17100-17299 Waltham St,3,Von Steuben,48205,17196,,WALTHAM,St,21032561.,227936,-82.9941106141076,42.4248752685609,11103,-9238862.13240308,5224837.71132974
A-304975,10054 Balfour,2021-09-10,5000,Demo Pull Sale,10000-10199 Balfour Rd,4,Outer Drive-Hayes,48224,10054,,BALFOUR,Rd,21067811.,297697,-82.9487626372586,42.4141052641226,11104,-9233814.01871175,5223213.66727946
A-182724,17320 Hull,2018-11-08,1000,Own It Now,17300-17499 Hull St,3,Cadillac Heights,48203,17320,,HULL,St,09019688-9,279497,-83.0880841500173,42.4203837502023,11105,-9249323.21856859,5224160.38673756
A-356768,12293 Hartwell,2023-01-18,1000,Own It Now,12200-12399 Hartwell St,7,Pride Area Community,48227,12293,,HARTWELL,St,22029319.,210495,-83.1773152269655,42.3787376669242,11106,-9259256.3766174,5217882.43281837
A-305000,2950 Tyler,2021-06-08,6100,Own It Now,2900-3199 Tyler St,2,Dexter-Linwood,48238,2950,,TYLER,St,12004353.,38443,-83.1251339627521,42.3904613216987,11107,-9253447.58485622,5219649.29809095
A-408204,6661 Crane,2024-06-27,2480,Own It Now,6600-6721 Crane St,3,Airport Sub,48213,6661,,CRANE,St,19009994-5,280959,-83.0144044001855,42.3918380001348,11108,-9241121.22633554,5219856.79815647
A-295961,5226 Larchmont,2021-04-06,1000,Own It Now,5200-6301 Larchmont St,6,Midwest,48204,5226,,LARCHMONT,St,16002246.,190619,-83.1226145035732,42.3531847360334,11109,-9253167.11994335,5214032.5079822
A-358035,18483 Pelkey,2023-02-21,1500,Own It Now,18200-18599 Pelkey St,3,Franklin,48205,18483,,PELKEY,St,21030168.,223204,-82.9864996642843,42.430671005222,11110,-9238014.88534429,5225711.78480642
A-336406,15059 Burgess,2022-05-24,1000,Demo Pull Sale,15000-15299 Burgess St,1,Brightmoor,48223,15059,,BURGESS,St,22112367.,146934,-83.254660900033,42.3986601502375,11111,-9267866.45755833,5220885.1349299
A-255501,12231 Ward,2019-12-03,1000,Own It Now,12200-12399 Ward St,7,Pride Area Community,48227,12231,,WARD,St,22025357.002,209772,-83.1736057565545,42.3778970163488,11112,-9258843.44026013,5217755.75152953
A-274286,14258 Promenade,2021-02-05,6000,Own It Now,14200-14399 Promenade Ave,4,Outer Drive-Hayes,48213,14258,,PROMENADE,Ave,21008763.,235020,-82.9719722094929,42.4132499305139,11113,-9236397.69647439,5223084.70069359
A-407015,4578 Harding,2024-06-11,1760,Demo Pull Sale,4400-4999 Harding St,4,East Canfield,48214,4578,,HARDING,St,21039428.,301319,-82.9899009276605,42.3825834596025,11114,-9238393.51225138,5218461.99365916
A-231933,12551 Corbett,2019-03-29,1000,Own It Now,12500-12699 Corbett Ave,4,Wade,48213,12551,,CORBETT,Ave,21007006.,231524,-82.9804100405258,42.4052069671154,11115,-9237336.99152838,5221872.07447926
A-323052,11518 Bradford,2021-10-12,10500,Demo Pull Sale,11500-11599 Bradford St,4,Gratiot-Findlay,48205,11518,,BRADFORD,St,21034988.003,234132,-82.993652813069,42.4125434040183,11116,-9238811.17022458,5222978.17246357
A-330236,11475 Sanford,2022-03-10,1600,Own It Now,11400-11699 Sanford St,4,Gratiot-Findlay,48205,11475,,SANFORD,St,21012156.,232990,-83.000221255362,42.4118777492465,11117,-9239542.36587594,5222877.80786382
A-161137,18854 Riopelle,2018-07-20,1500,Own It Now,18800-19099 Riopelle St,3,Hawthorne Park,48203,18854,,RIOPELLE,St,09018552.,278233,-83.0861035873726,42.4311659882011,11118,-9249102.74334349,5225786.43850947
A-265846,12725 Greiner,2020-06-09,3500,Own It Now,12700-12799 Greiner St,3,Von Steuben,48205,12725,,GREINER,St,21020491.,225273,-82.9938528650955,42.4277362617426,11119,-9238833.4399143,5225269.17670949
A-182870,17879 Russell,2019-01-24,1000,Own It Now,17800-17999 Russell St,3,Cadillac Heights,48203,17879,,RUSSELL,St,09021001.,279264,-83.090182073274,42.424752248815,11120,-9249556.75831725,5224819.15920648
A-345886,2690 Hooker,2022-10-07,5500,Own It Now,2600-2899 Hooker St,5,NW Goldberg,48208,2690,,HOOKER,St,10000788.,54638,-83.0983790601771,42.3560729156454,11121,-9250469.24272535,5214467.57623352
A-144840,9616 Cameron,2017-11-09,1500,Own It Now,9500-10199 Cameron St,5,North End,48211,9616,,CAMERON,St,05004330.,3107,-83.0731602425013,42.3905030877553,11122,-9247661.89678326,5219655.5932192
A-151334,19136 Fenmore,2017-11-15,1300,Own It Now,19100-19299 Fenmore St,2,Greenfield,48235,19136,,FENMORE,St,22072363.,80003,-83.2179913119414,42.4306616760798,11123,-9263784.41768438,5225710.37778387
A-151028,4685 17th St,2017-11-17,15500,Own It Now,4600-4799 17th St,6,Core City,48208,4685,,17TH ST,St,10006935.,45238,-83.0895876243736,42.346649661854,11124,-9249490.58456836,5213048.15432309
A-381955,7552 Nuernberg,2023-11-14,1000,Demo Pull Sale,7500-7999 Nuernberg St,3,Airport Sub,48234,7552,,NUERNBERG,St,15003217.,300279,-83.0256255293011,42.4176758258013,11125,-9242370.35671481,5223752.05299682
A-351791,18081 Riopelle,2023-01-19,3200,Own It Now,18000-18499 Riopelle St,3,Hawthorne Park,48203,18081,,RIOPELLE,St,09018868.,538494,-83.0865905999391,42.426301948721,11126,-9249156.95733441,5225052.86600366
A-267312,14815 Sussex,2020-04-30,2800,Own It Now,14800-14999 Sussex St,1,Hubbell-Lyndon,48227,14815,,SUSSEX,St,22046775.,132478,-83.1951691966306,42.3970887364748,11127,-9261243.87142916,5220648.25797219
A-273036,19961 Coventry,2020-12-02,1500,Own It Now,19900-20099 Coventry St,3,Nolan,48203,19961,,COVENTRY,St,09024285.,422838,-83.101862843844,42.4404862783162,11128,-9250857.05574918,5227192.24171515
A-301722,18981 Beland,2021-06-07,1000,Demo Pull Sale,18900-19099 Beland St,3,Mount Olivet,48234,18981,,BELAND,St,17015469.,224041,-83.0098929737936,42.433684448369,11129,-9240619.01664684,5226166.28368646
A-307579,15132 Fielding,2021-08-17,2000,Own It Now,15000-15299 Fielding St,1,Brightmoor,48223,15132,,FIELDING,St,22102566.,110618,-83.2423777847129,42.399938276681,11130,-9266499.10741555,5221077.80574968
